0
USD_CAD
USD_SAR
USD_PLN
USD_MXN
GBP_USD
USD_TRY
USD_THB
USD_ZAR
EUR_USD
AUD_USD
NZD_USD
USD_NOK
USD_CZK
USD_DKK
USD_HUF
USD_SGD
USD_HKD
USD_CNH
USD_CHF
USD_JPY
USD_SEK
